customer_sk,kmeans_cluster,segment_label
41097,0,😴 Lost Customers
72591,0,😴 Lost Customers
3826,0,😴 Lost Customers
76378,1,😴 Lost Customers
74372,0,😴 Lost Customers
80237,1,😴 Lost Customers
12903,1,😴 Lost Customers
34099,0,😴 Lost Customers
51884,0,😴 Lost Customers
46032,0,😴 Lost Customers
46847,1,😴 Lost Customers
2742,1,😴 Lost Customers
88547,0,😴 Lost Customers
92256,0,😴 Lost Customers
97870,0,😴 Lost Customers
84297,0,😴 Lost Customers
92518,0,😴 Lost Customers
92232,0,😴 Lost Customers
93574,0,😴 Lost Customers
96247,0,😴 Lost Customers
56746,0,😴 Lost Customers
56715,0,😴 Lost Customers
57490,0,😴 Lost Customers
53837,0,😴 Lost Customers
78801,0,😴 Lost Customers
66953,0,😴 Lost Customers
80467,0,😴 Lost Customers
64833,0,😴 Lost Customers
34852,0,😴 Lost Customers
29053,1,😴 Lost Customers
36333,0,😴 Lost Customers
28597,1,😴 Lost Customers
30796,0,😴 Lost Customers
31160,0,😴 Lost Customers
41587,0,😴 Lost Customers
15108,0,😴 Lost Customers
9827,0,😴 Lost Customers
10520,0,😴 Lost Customers
81678,0,😴 Lost Customers
74540,0,😴 Lost Customers
91901,0,😴 Lost Customers
95531,0,😴 Lost Customers
86734,0,😴 Lost Customers
47377,0,😴 Lost Customers
22685,0,😴 Lost Customers
23169,0,😴 Lost Customers
37455,1,😴 Lost Customers
96152,0,😴 Lost Customers
40,0,😴 Lost Customers
3016,1,😴 Lost Customers
73112,0,😴 Lost Customers
63079,0,😴 Lost Customers
36562,0,😴 Lost Customers
40038,0,😴 Lost Customers
32805,1,😴 Lost Customers
40706,0,😴 Lost Customers
97224,0,😴 Lost Customers
89630,0,😴 Lost Customers
92349,0,😴 Lost Customers
28061,0,😴 Lost Customers
26395,1,😴 Lost Customers
823,0,😴 Lost Customers
61837,0,😴 Lost Customers
61907,1,😴 Lost Customers
49131,1,😴 Lost Customers
59805,1,😴 Lost Customers
61072,0,😴 Lost Customers
35224,0,😴 Lost Customers
93747,0,😴 Lost Customers
89070,0,😴 Lost Customers
92709,0,😴 Lost Customers
75029,0,😴 Lost Customers
82729,0,😴 Lost Customers
4945,0,😴 Lost Customers
89031,0,😴 Lost Customers
35343,0,😴 Lost Customers
30864,0,😴 Lost Customers
11110,0,😴 Lost Customers
12501,0,😴 Lost Customers
32434,0,😴 Lost Customers
42023,0,😴 Lost Customers
58041,1,😴 Lost Customers
94726,1,😴 Lost Customers
68102,0,😴 Lost Customers
75324,0,😴 Lost Customers
57374,0,😴 Lost Customers
55227,0,😴 Lost Customers
20578,0,😴 Lost Customers
12917,1,😴 Lost Customers
25499,0,😴 Lost Customers
35064,0,😴 Lost Customers
88783,0,😴 Lost Customers
98131,1,😴 Lost Customers
92626,0,😴 Lost Customers
73412,0,😴 Lost Customers
90658,0,😴 Lost Customers
55045,0,😴 Lost Customers
46379,1,😴 Lost Customers
4767,0,😴 Lost Customers
18549,0,😴 Lost Customers
2854,0,😴 Lost Customers
48019,0,😴 Lost Customers
58724,0,😴 Lost Customers
76828,0,😴 Lost Customers
34120,0,😴 Lost Customers
22561,1,😴 Lost Customers
22257,0,😴 Lost Customers
41094,0,😴 Lost Customers
37345,0,😴 Lost Customers
22759,0,😴 Lost Customers
33990,0,😴 Lost Customers
37217,0,😴 Lost Customers
29753,1,😴 Lost Customers
40823,1,😴 Lost Customers
26815,0,😴 Lost Customers
59090,0,😴 Lost Customers
42449,0,😴 Lost Customers
48295,0,😴 Lost Customers
53383,0,😴 Lost Customers
42432,1,😴 Lost Customers
54834,0,😴 Lost Customers
46865,1,😴 Lost Customers
57530,1,😴 Lost Customers
46071,0,😴 Lost Customers
51941,0,😴 Lost Customers
44082,0,😴 Lost Customers
88893,0,😴 Lost Customers
97640,0,😴 Lost Customers
96765,0,😴 Lost Customers
95930,0,😴 Lost Customers
96976,0,😴 Lost Customers
92951,1,😴 Lost Customers
3903,1,😴 Lost Customers
16565,1,😴 Lost Customers
3445,0,😴 Lost Customers
11236,0,😴 Lost Customers
10811,0,😴 Lost Customers
8868,0,😴 Lost Customers
63193,0,😴 Lost Customers
80913,0,😴 Lost Customers
72648,0,😴 Lost Customers
80290,0,😴 Lost Customers
76616,0,😴 Lost Customers
72226,1,😴 Lost Customers
69319,0,😴 Lost Customers
75287,0,😴 Lost Customers
77081,0,😴 Lost Customers
67978,0,😴 Lost Customers
68157,0,😴 Lost Customers
95097,0,😴 Lost Customers
41793,1,😴 Lost Customers
41491,1,😴 Lost Customers
57639,1,😴 Lost Customers
95609,0,😴 Lost Customers
96729,0,😴 Lost Customers
91036,0,😴 Lost Customers
85891,0,😴 Lost Customers
89041,1,😴 Lost Customers
45411,0,😴 Lost Customers
42607,0,😴 Lost Customers
81098,0,😴 Lost Customers
21882,0,😴 Lost Customers
39494,0,😴 Lost Customers
40843,0,😴 Lost Customers
37864,0,😴 Lost Customers
9164,0,😴 Lost Customers
17484,0,😴 Lost Customers
18645,1,😴 Lost Customers
17072,0,😴 Lost Customers
79266,1,😴 Lost Customers
45672,1,😴 Lost Customers
50814,1,😴 Lost Customers
23526,0,😴 Lost Customers
37596,1,😴 Lost Customers
25536,1,😴 Lost Customers
21838,0,😴 Lost Customers
32856,1,😴 Lost Customers
75545,0,😴 Lost Customers
68804,0,😴 Lost Customers
91782,0,😴 Lost Customers
20210,0,😴 Lost Customers
52584,0,😴 Lost Customers
44200,1,😴 Lost Customers
89826,1,😴 Lost Customers
21450,0,😴 Lost Customers
34631,0,😴 Lost Customers
36344,0,😴 Lost Customers
21814,0,😴 Lost Customers
31892,0,😴 Lost Customers
68899,0,😴 Lost Customers
7887,0,😴 Lost Customers
17359,0,😴 Lost Customers
6290,0,😴 Lost Customers
7055,1,😴 Lost Customers
27984,0,😴 Lost Customers
51277,0,😴 Lost Customers
53882,0,😴 Lost Customers
39891,0,😴 Lost Customers
28144,0,😴 Lost Customers
26396,0,😴 Lost Customers
35675,0,😴 Lost Customers
63866,0,😴 Lost Customers
26670,0,😴 Lost Customers
23092,0,😴 Lost Customers
57707,1,😴 Lost Customers
16604,0,😴 Lost Customers
87627,0,😴 Lost Customers
71722,0,😴 Lost Customers
82858,0,😴 Lost Customers
774,0,😴 Lost Customers
86842,0,😴 Lost Customers
85484,0,😴 Lost Customers
93067,0,😴 Lost Customers
85889,0,😴 Lost Customers
60183,0,😴 Lost Customers
55002,0,😴 Lost Customers
61425,0,😴 Lost Customers
53979,0,😴 Lost Customers
96856,0,😴 Lost Customers
94869,0,😴 Lost Customers
86838,0,😴 Lost Customers
69836,0,😴 Lost Customers
16733,0,😴 Lost Customers
20391,0,😴 Lost Customers
3724,0,😴 Lost Customers
18295,0,😴 Lost Customers
1471,0,😴 Lost Customers
87633,0,😴 Lost Customers
24045,0,😴 Lost Customers
62333,1,😴 Lost Customers
77683,1,😴 Lost Customers
88724,0,😴 Lost Customers
87194,0,😴 Lost Customers
86450,0,😴 Lost Customers
73000,1,😴 Lost Customers
73983,1,😴 Lost Customers
67940,0,😴 Lost Customers
2345,0,😴 Lost Customers
58211,0,😴 Lost Customers
82993,0,😴 Lost Customers
82613,0,😴 Lost Customers
91506,0,😴 Lost Customers
86534,0,😴 Lost Customers
91015,0,😴 Lost Customers
19431,0,😴 Lost Customers
1217,0,😴 Lost Customers
20069,0,😴 Lost Customers
11676,0,😴 Lost Customers
12956,0,😴 Lost Customers
9263,0,😴 Lost Customers
97011,0,😴 Lost Customers
93620,0,😴 Lost Customers
87814,0,😴 Lost Customers
4210,0,😴 Lost Customers
62469,0,😴 Lost Customers
65639,1,😴 Lost Customers
47845,0,😴 Lost Customers
43703,1,😴 Lost Customers
50297,0,😴 Lost Customers
47787,0,😴 Lost Customers
25362,0,😴 Lost Customers
41079,0,😴 Lost Customers
33044,1,😴 Lost Customers
53384,0,😴 Lost Customers
45514,0,😴 Lost Customers
2241,0,😴 Lost Customers
16157,0,😴 Lost Customers
62444,0,😴 Lost Customers
74184,0,😴 Lost Customers
62984,0,😴 Lost Customers
11664,1,😴 Lost Customers
16141,0,😴 Lost Customers
7141,0,😴 Lost Customers
36918,0,😴 Lost Customers
41335,1,😴 Lost Customers
61551,0,😴 Lost Customers
50515,0,😴 Lost Customers
58906,0,😴 Lost Customers
98976,0,😴 Lost Customers
87323,0,😴 Lost Customers
37949,0,😴 Lost Customers
25423,0,😴 Lost Customers
74488,0,😴 Lost Customers
95426,0,😴 Lost Customers
45690,1,😴 Lost Customers
57841,0,😴 Lost Customers
52655,0,😴 Lost Customers
68360,0,😴 Lost Customers
39823,0,😴 Lost Customers
16302,0,😴 Lost Customers
98410,1,😴 Lost Customers
35532,1,😴 Lost Customers
69522,0,😴 Lost Customers
11079,0,😴 Lost Customers
6832,0,😴 Lost Customers
213,1,😴 Lost Customers
2376,0,😴 Lost Customers
41398,0,😴 Lost Customers
70986,0,😴 Lost Customers
67077,0,😴 Lost Customers
88016,0,😴 Lost Customers
92650,0,😴 Lost Customers
26315,0,😴 Lost Customers
39797,0,😴 Lost Customers
30100,1,😴 Lost Customers
40782,0,😴 Lost Customers
79778,0,😴 Lost Customers
69039,0,😴 Lost Customers
7603,0,😴 Lost Customers
18521,0,😴 Lost Customers
20934,0,😴 Lost Customers
78755,0,😴 Lost Customers
70872,0,😴 Lost Customers
56274,0,😴 Lost Customers
86152,0,😴 Lost Customers
99163,0,😴 Lost Customers
92527,0,😴 Lost Customers
71168,1,😴 Lost Customers
65683,1,😴 Lost Customers
13316,0,😴 Lost Customers
86904,1,😴 Lost Customers
91911,0,😴 Lost Customers
83371,0,😴 Lost Customers
18966,0,😴 Lost Customers
25101,0,😴 Lost Customers
28038,0,😴 Lost Customers
38085,0,😴 Lost Customers
79868,1,😴 Lost Customers
79879,0,😴 Lost Customers
71720,0,😴 Lost Customers
62846,0,😴 Lost Customers
64198,1,😴 Lost Customers
64242,0,😴 Lost Customers
74654,0,😴 Lost Customers
21409,0,😴 Lost Customers
25700,0,😴 Lost Customers
40462,0,😴 Lost Customers
31252,0,😴 Lost Customers
38769,0,😴 Lost Customers
34043,0,😴 Lost Customers
22720,0,😴 Lost Customers
31542,0,😴 Lost Customers
23651,0,😴 Lost Customers
22751,0,😴 Lost Customers
35545,0,😴 Lost Customers
22040,0,😴 Lost Customers
24782,0,😴 Lost Customers
5745,0,😴 Lost Customers
9777,0,😴 Lost Customers
431,0,😴 Lost Customers
19477,0,😴 Lost Customers
5447,0,😴 Lost Customers
1065,0,😴 Lost Customers
7339,0,😴 Lost Customers
657,0,😴 Lost Customers
12969,0,😴 Lost Customers
10405,1,😴 Lost Customers
15712,0,😴 Lost Customers
17103,0,😴 Lost Customers
10914,0,😴 Lost Customers
90536,0,😴 Lost Customers
93278,0,😴 Lost Customers
89583,1,😴 Lost Customers
86438,0,😴 Lost Customers
98467,0,😴 Lost Customers
93098,0,😴 Lost Customers
96529,0,😴 Lost Customers
87706,1,😴 Lost Customers
91390,0,😴 Lost Customers
90143,0,😴 Lost Customers
61509,0,😴 Lost Customers
44852,0,😴 Lost Customers
56886,0,😴 Lost Customers
42834,0,😴 Lost Customers
55250,0,😴 Lost Customers
51216,0,😴 Lost Customers
49081,0,😴 Lost Customers
59889,0,😴 Lost Customers
56536,0,😴 Lost Customers
53506,0,😴 Lost Customers
46750,1,😴 Lost Customers
87747,0,😴 Lost Customers
83989,1,😴 Lost Customers
84682,0,😴 Lost Customers
55473,0,😴 Lost Customers
56674,0,😴 Lost Customers
10511,0,😴 Lost Customers
4962,0,😴 Lost Customers
4486,0,😴 Lost Customers
77904,0,😴 Lost Customers
73922,0,😴 Lost Customers
63257,0,😴 Lost Customers
12579,0,😴 Lost Customers
4991,1,😴 Lost Customers
61763,0,😴 Lost Customers
97010,0,😴 Lost Customers
84275,0,😴 Lost Customers
13557,0,😴 Lost Customers
16628,0,😴 Lost Customers
30490,0,😴 Lost Customers
50085,1,😴 Lost Customers
43125,0,😴 Lost Customers
48846,0,😴 Lost Customers
82264,1,😴 Lost Customers
64865,0,😴 Lost Customers
63527,0,😴 Lost Customers
72432,0,😴 Lost Customers
29679,0,😴 Lost Customers
23496,0,😴 Lost Customers
39825,0,😴 Lost Customers
44575,0,😴 Lost Customers
44224,0,😴 Lost Customers
5605,0,😴 Lost Customers
48714,0,😴 Lost Customers
44136,0,😴 Lost Customers
52690,0,😴 Lost Customers
3071,0,😴 Lost Customers
89036,0,😴 Lost Customers
80421,0,😴 Lost Customers
73113,1,😴 Lost Customers
78274,0,😴 Lost Customers
19505,0,😴 Lost Customers
30685,0,😴 Lost Customers
22058,0,😴 Lost Customers
22404,0,😴 Lost Customers
67131,0,😴 Lost Customers
97279,1,😴 Lost Customers
89302,1,😴 Lost Customers
84120,0,😴 Lost Customers
34122,0,😴 Lost Customers
33126,1,😴 Lost Customers
38818,1,😴 Lost Customers
14416,1,😴 Lost Customers
16490,0,😴 Lost Customers
13137,0,😴 Lost Customers
9699,0,😴 Lost Customers
8851,0,😴 Lost Customers
17966,0,😴 Lost Customers
20529,1,😴 Lost Customers
28164,0,😴 Lost Customers
35099,0,😴 Lost Customers
27353,0,😴 Lost Customers
40391,0,😴 Lost Customers
87148,0,😴 Lost Customers
97801,0,😴 Lost Customers
61871,0,😴 Lost Customers
57793,0,😴 Lost Customers
59341,1,😴 Lost Customers
58521,0,😴 Lost Customers
45335,0,😴 Lost Customers
64989,0,😴 Lost Customers
63665,1,😴 Lost Customers
72074,1,😴 Lost Customers
68915,0,😴 Lost Customers
14635,1,😴 Lost Customers
85809,0,😴 Lost Customers
23770,0,😴 Lost Customers
23631,0,😴 Lost Customers
56604,0,😴 Lost Customers
85198,0,😴 Lost Customers
13626,0,😴 Lost Customers
24727,1,😴 Lost Customers
40763,0,😴 Lost Customers
13153,0,😴 Lost Customers
3090,0,😴 Lost Customers
16934,0,😴 Lost Customers
94400,1,😴 Lost Customers
92169,0,😴 Lost Customers
79685,0,😴 Lost Customers
64651,0,😴 Lost Customers
52882,0,😴 Lost Customers
80194,0,😴 Lost Customers
39066,0,😴 Lost Customers
24529,1,😴 Lost Customers
30164,1,😴 Lost Customers
51852,0,😴 Lost Customers
15066,0,😴 Lost Customers
90382,0,😴 Lost Customers
97937,1,😴 Lost Customers
80613,0,😴 Lost Customers
24532,0,😴 Lost Customers
38206,0,😴 Lost Customers
78260,0,😴 Lost Customers
78302,1,😴 Lost Customers
61261,0,😴 Lost Customers
50717,0,😴 Lost Customers
11003,0,😴 Lost Customers
6365,0,😴 Lost Customers
39444,0,😴 Lost Customers
90273,0,😴 Lost Customers
84979,1,😴 Lost Customers
86866,0,😴 Lost Customers
18576,0,😴 Lost Customers
5723,1,😴 Lost Customers
17760,0,😴 Lost Customers
76776,0,😴 Lost Customers
79288,0,😴 Lost Customers
43264,0,😴 Lost Customers
64362,0,😴 Lost Customers
40660,1,😴 Lost Customers
602,1,😴 Lost Customers
9819,1,😴 Lost Customers
20283,0,😴 Lost Customers
32465,0,😴 Lost Customers
41092,1,😴 Lost Customers
51874,0,😴 Lost Customers
93922,0,😴 Lost Customers
93367,0,😴 Lost Customers
22589,0,😴 Lost Customers
20277,0,😴 Lost Customers
67324,1,😴 Lost Customers
81453,0,😴 Lost Customers
29381,1,😴 Lost Customers
45843,0,😴 Lost Customers
59712,0,😴 Lost Customers
56566,0,😴 Lost Customers
54887,0,😴 Lost Customers
62331,0,😴 Lost Customers
41855,0,😴 Lost Customers
29380,0,😴 Lost Customers
29806,0,😴 Lost Customers
32044,0,😴 Lost Customers
33244,0,😴 Lost Customers
35183,0,😴 Lost Customers
37858,0,😴 Lost Customers
23404,1,😴 Lost Customers
23186,0,😴 Lost Customers
69766,1,😴 Lost Customers
70928,1,😴 Lost Customers
81837,0,😴 Lost Customers
82437,0,😴 Lost Customers
75653,0,😴 Lost Customers
67720,0,😴 Lost Customers
70354,0,😴 Lost Customers
66509,0,😴 Lost Customers
66752,1,😴 Lost Customers
74679,0,😴 Lost Customers
88037,0,😴 Lost Customers
92150,0,😴 Lost Customers
91603,0,😴 Lost Customers
90886,0,😴 Lost Customers
97286,0,😴 Lost Customers
95727,0,😴 Lost Customers
91069,0,😴 Lost Customers
91509,0,😴 Lost Customers
95473,1,😴 Lost Customers
86012,0,😴 Lost Customers
6114,1,😴 Lost Customers
11067,0,😴 Lost Customers
11778,0,😴 Lost Customers
7702,0,😴 Lost Customers
19167,0,😴 Lost Customers
7908,1,😴 Lost Customers
4802,0,😴 Lost Customers
11666,0,😴 Lost Customers
5885,1,😴 Lost Customers
18499,1,😴 Lost Customers
5214,0,😴 Lost Customers
11275,0,😴 Lost Customers
7197,1,😴 Lost Customers
7474,1,😴 Lost Customers
20009,0,😴 Lost Customers
10533,1,😴 Lost Customers
11264,1,😴 Lost Customers
906,1,😴 Lost Customers
8119,0,😴 Lost Customers
53924,1,😴 Lost Customers
52420,0,😴 Lost Customers
38703,0,😴 Lost Customers
39031,0,😴 Lost Customers
98496,1,😴 Lost Customers
42490,0,😴 Lost Customers
54039,0,😴 Lost Customers
50257,0,😴 Lost Customers
44223,0,😴 Lost Customers
91392,0,😴 Lost Customers
65620,0,😴 Lost Customers
71477,0,😴 Lost Customers
12556,0,😴 Lost Customers
5501,0,😴 Lost Customers
31178,1,😴 Lost Customers
24281,0,😴 Lost Customers
28553,0,😴 Lost Customers
45967,1,😴 Lost Customers
54132,1,😴 Lost Customers
57990,1,😴 Lost Customers
28035,0,😴 Lost Customers
17597,0,😴 Lost Customers
18843,0,😴 Lost Customers
17044,0,😴 Lost Customers
8680,1,😴 Lost Customers
6228,0,😴 Lost Customers
7602,0,😴 Lost Customers
3293,0,😴 Lost Customers
4852,0,😴 Lost Customers
61429,0,😴 Lost Customers
51757,0,😴 Lost Customers
47468,0,😴 Lost Customers
55160,0,😴 Lost Customers
41856,0,😴 Lost Customers
82527,0,😴 Lost Customers
80620,1,😴 Lost Customers
69237,0,😴 Lost Customers
64702,0,😴 Lost Customers
70172,0,😴 Lost Customers
75904,0,😴 Lost Customers
84800,0,😴 Lost Customers
83560,0,😴 Lost Customers
85521,0,😴 Lost Customers
90909,1,😴 Lost Customers
83445,0,😴 Lost Customers
36084,0,😴 Lost Customers
35056,0,😴 Lost Customers
25484,0,😴 Lost Customers
39654,0,😴 Lost Customers
24859,0,😴 Lost Customers
28111,0,😴 Lost Customers
34716,1,😴 Lost Customers
16921,0,😴 Lost Customers
82448,0,😴 Lost Customers
64307,0,😴 Lost Customers
47746,0,😴 Lost Customers
84790,1,😴 Lost Customers
86498,0,😴 Lost Customers
87831,0,😴 Lost Customers
96392,0,😴 Lost Customers
93558,1,😴 Lost Customers
21678,0,😴 Lost Customers
27634,0,😴 Lost Customers
89164,0,😴 Lost Customers
8585,0,😴 Lost Customers
12537,0,😴 Lost Customers
86881,1,😴 Lost Customers
86390,1,😴 Lost Customers
64354,0,😴 Lost Customers
78122,0,😴 Lost Customers
68022,0,😴 Lost Customers
68962,0,😴 Lost Customers
89418,0,😴 Lost Customers
88436,0,😴 Lost Customers
84326,0,😴 Lost Customers
97015,0,😴 Lost Customers
97159,0,😴 Lost Customers
95864,0,😴 Lost Customers
4936,0,😴 Lost Customers
19717,0,😴 Lost Customers
544,0,😴 Lost Customers
31323,0,😴 Lost Customers
32354,1,😴 Lost Customers
37304,0,😴 Lost Customers
24266,0,😴 Lost Customers
41349,0,😴 Lost Customers
34068,1,😴 Lost Customers
44321,0,😴 Lost Customers
58059,0,😴 Lost Customers
51785,0,😴 Lost Customers
48911,0,😴 Lost Customers
52284,1,😴 Lost Customers
51340,0,😴 Lost Customers
53223,1,😴 Lost Customers
50977,0,😴 Lost Customers
83122,0,😴 Lost Customers
69882,1,😴 Lost Customers
82926,0,😴 Lost Customers
35762,0,😴 Lost Customers
51616,0,😴 Lost Customers
61400,1,😴 Lost Customers
65294,0,😴 Lost Customers
73528,0,😴 Lost Customers
5407,0,😴 Lost Customers
38518,0,😴 Lost Customers
28654,1,😴 Lost Customers
32138,1,😴 Lost Customers
37933,0,😴 Lost Customers
24427,1,😴 Lost Customers
4430,0,😴 Lost Customers
387,0,😴 Lost Customers
95429,0,😴 Lost Customers
90264,1,😴 Lost Customers
88308,0,😴 Lost Customers
67443,0,😴 Lost Customers
74064,0,😴 Lost Customers
71551,0,😴 Lost Customers
64338,0,😴 Lost Customers
58949,0,😴 Lost Customers
43630,0,😴 Lost Customers
60955,0,😴 Lost Customers
48831,0,😴 Lost Customers
48937,1,😴 Lost Customers
8588,0,😴 Lost Customers
1010,0,😴 Lost Customers
57568,1,😴 Lost Customers
97820,0,😴 Lost Customers
88613,0,😴 Lost Customers
90725,0,😴 Lost Customers
86960,0,😴 Lost Customers
60315,0,😴 Lost Customers
32383,0,😴 Lost Customers
80284,1,😴 Lost Customers
65762,0,😴 Lost Customers
79629,0,😴 Lost Customers
77824,0,😴 Lost Customers
45831,0,😴 Lost Customers
56518,0,😴 Lost Customers
91809,0,😴 Lost Customers
55157,0,😴 Lost Customers
53521,0,😴 Lost Customers
80256,0,😴 Lost Customers
4218,0,😴 Lost Customers
73283,0,😴 Lost Customers
91680,1,😴 Lost Customers
68745,0,😴 Lost Customers
46598,0,😴 Lost Customers
31557,0,😴 Lost Customers
39937,0,😴 Lost Customers
74759,0,😴 Lost Customers
9000,0,😴 Lost Customers
5179,1,😴 Lost Customers
17296,1,😴 Lost Customers
6649,0,😴 Lost Customers
96339,0,😴 Lost Customers
59539,0,😴 Lost Customers
13588,0,😴 Lost Customers
4543,0,😴 Lost Customers
15358,1,😴 Lost Customers
20796,1,😴 Lost Customers
33987,1,😴 Lost Customers
28327,0,😴 Lost Customers
36238,0,😴 Lost Customers
65587,0,😴 Lost Customers
79283,0,😴 Lost Customers
64318,0,😴 Lost Customers
72194,0,😴 Lost Customers
73847,0,😴 Lost Customers
94490,0,😴 Lost Customers
91051,0,😴 Lost Customers
97726,0,😴 Lost Customers
93650,0,😴 Lost Customers
40324,0,😴 Lost Customers
33571,0,😴 Lost Customers
78035,0,😴 Lost Customers
67715,1,😴 Lost Customers
32573,0,😴 Lost Customers
31226,0,😴 Lost Customers
51599,0,😴 Lost Customers
19379,1,😴 Lost Customers
41490,0,😴 Lost Customers
28090,0,😴 Lost Customers
781,0,😴 Lost Customers
16363,0,😴 Lost Customers
8768,0,😴 Lost Customers
33783,0,😴 Lost Customers
55890,0,😴 Lost Customers
44328,0,😴 Lost Customers
48598,0,😴 Lost Customers
45934,0,😴 Lost Customers
93704,0,😴 Lost Customers
53004,0,😴 Lost Customers
12865,0,😴 Lost Customers
18234,0,😴 Lost Customers
3641,0,😴 Lost Customers
85100,0,😴 Lost Customers
99437,1,😴 Lost Customers
93775,0,😴 Lost Customers
16053,1,😴 Lost Customers
39351,0,😴 Lost Customers
82825,0,😴 Lost Customers
79182,0,😴 Lost Customers
12299,0,😴 Lost Customers
19838,0,😴 Lost Customers
90692,0,😴 Lost Customers
103,0,😴 Lost Customers
4098,0,😴 Lost Customers
47109,0,😴 Lost Customers
61392,0,😴 Lost Customers
13222,0,😴 Lost Customers
89845,0,😴 Lost Customers
56857,0,😴 Lost Customers
53451,1,😴 Lost Customers
75898,0,😴 Lost Customers
60449,0,😴 Lost Customers
62289,0,😴 Lost Customers
95743,0,😴 Lost Customers
95572,0,😴 Lost Customers
18631,0,😴 Lost Customers
654,0,😴 Lost Customers
7737,0,😴 Lost Customers
25188,0,😴 Lost Customers
31648,0,😴 Lost Customers
75506,1,😴 Lost Customers
79089,0,😴 Lost Customers
49309,0,😴 Lost Customers
52448,0,😴 Lost Customers
20469,1,😴 Lost Customers
12503,0,😴 Lost Customers
8436,0,😴 Lost Customers
65617,0,😴 Lost Customers
34595,1,😴 Lost Customers
24161,0,😴 Lost Customers
69406,0,😴 Lost Customers
92397,1,😴 Lost Customers
85813,0,😴 Lost Customers
83824,0,😴 Lost Customers
16322,0,😴 Lost Customers
1277,1,😴 Lost Customers
3205,1,😴 Lost Customers
6529,0,😴 Lost Customers
54411,0,😴 Lost Customers
42713,0,😴 Lost Customers
42541,0,😴 Lost Customers
41258,0,😴 Lost Customers
81988,0,😴 Lost Customers
65010,0,😴 Lost Customers
41456,0,😴 Lost Customers
29460,0,😴 Lost Customers
37126,1,😴 Lost Customers
70261,1,😴 Lost Customers
47153,1,😴 Lost Customers
57926,1,😴 Lost Customers
50677,1,😴 Lost Customers
83360,0,😴 Lost Customers
89919,0,😴 Lost Customers
38861,1,😴 Lost Customers
24147,1,😴 Lost Customers
26386,0,😴 Lost Customers
28962,0,😴 Lost Customers
12586,0,😴 Lost Customers
9171,0,😴 Lost Customers
10157,0,😴 Lost Customers
90561,0,😴 Lost Customers
67111,0,😴 Lost Customers
60030,0,😴 Lost Customers
23105,0,😴 Lost Customers
36230,0,😴 Lost Customers
64319,0,😴 Lost Customers
66071,0,😴 Lost Customers
78912,0,😴 Lost Customers
71,0,😴 Lost Customers
20257,0,😴 Lost Customers
96559,0,😴 Lost Customers
52977,0,😴 Lost Customers
55023,0,😴 Lost Customers
57123,0,😴 Lost Customers
55343,1,😴 Lost Customers
47402,0,😴 Lost Customers
46297,0,😴 Lost Customers
55276,1,😴 Lost Customers
59446,0,😴 Lost Customers
17553,0,😴 Lost Customers
22532,0,😴 Lost Customers
78548,0,😴 Lost Customers
79048,0,😴 Lost Customers
64653,0,😴 Lost Customers
79290,0,😴 Lost Customers
95246,0,😴 Lost Customers
86196,0,😴 Lost Customers
90654,0,😴 Lost Customers
94172,0,😴 Lost Customers
28230,0,😴 Lost Customers
39698,1,😴 Lost Customers
60992,0,😴 Lost Customers
45315,1,😴 Lost Customers
56219,0,😴 Lost Customers
2253,0,😴 Lost Customers
17275,0,😴 Lost Customers
975,1,😴 Lost Customers
12525,0,😴 Lost Customers
20635,0,😴 Lost Customers
70079,0,😴 Lost Customers
77602,0,😴 Lost Customers
79498,0,😴 Lost Customers
69329,0,😴 Lost Customers
64560,0,😴 Lost Customers
39059,0,😴 Lost Customers
39070,0,😴 Lost Customers
98197,1,😴 Lost Customers
56624,1,😴 Lost Customers
59725,0,😴 Lost Customers
43206,0,😴 Lost Customers
16229,0,😴 Lost Customers
17697,0,😴 Lost Customers
18893,0,😴 Lost Customers
6864,1,😴 Lost Customers
852,0,😴 Lost Customers
69743,0,😴 Lost Customers
69215,0,😴 Lost Customers
79574,0,😴 Lost Customers
27539,0,😴 Lost Customers
78734,1,😴 Lost Customers
21531,1,😴 Lost Customers
90075,0,😴 Lost Customers
14637,0,😴 Lost Customers
5073,0,😴 Lost Customers
3082,0,😴 Lost Customers
94079,1,😴 Lost Customers
79638,0,😴 Lost Customers
31275,0,😴 Lost Customers
58140,0,😴 Lost Customers
50339,0,😴 Lost Customers
60579,0,😴 Lost Customers
57826,0,😴 Lost Customers
42513,1,😴 Lost Customers
78916,0,😴 Lost Customers
62948,0,😴 Lost Customers
75333,0,😴 Lost Customers
78,0,😴 Lost Customers
623,0,😴 Lost Customers
26734,0,😴 Lost Customers
38674,1,😴 Lost Customers
36874,0,😴 Lost Customers
29318,0,😴 Lost Customers
74132,0,😴 Lost Customers
49479,0,😴 Lost Customers
85480,0,😴 Lost Customers
68893,0,😴 Lost Customers
94678,0,😴 Lost Customers
52439,0,😴 Lost Customers
96051,0,😴 Lost Customers
36136,0,😴 Lost Customers
36675,1,😴 Lost Customers
71856,0,😴 Lost Customers
68776,0,😴 Lost Customers
26375,0,😴 Lost Customers
93648,0,😴 Lost Customers
9629,0,😴 Lost Customers
11917,0,😴 Lost Customers
8383,0,😴 Lost Customers
55592,1,😴 Lost Customers
94007,0,😴 Lost Customers
11617,0,😴 Lost Customers
20489,0,😴 Lost Customers
40274,0,😴 Lost Customers
24812,0,😴 Lost Customers
